participant_id,session_id,client_utc,attempt,island_id,phase,event_type,trial_index,phase_trial_index,distractor_id,distractor_name,weight_target,onset_ms,offset_ms,planned_duration_ms,actual_duration_ms,dp_elapsed_onset_ms,dp_elapsed_offset_ms,active_count_at_onset,active_set_at_onset,distractor_base_seed,distractor_combined_seed,distractor_mode,dp_budget_seconds,min_on_seconds,max_on_seconds,on_step_seconds,single_presentations_per_distractor,no_adjacent_episode_overlap
P_20260922_121609,S_20260922_121604,2026-09-22T10:16:55.6327435Z,1,MAGICACADEMY,DP,ON,15,0,D1,FlyGame,0.1666667,52718,,700,,127,,1,D1,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:16:56.3838129Z,1,MAGICACADEMY,DP,OFF,15,0,D1,FlyGame,0.1666667,52718,53418,700,700,127,827,1,D1,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:16:57.3602276Z,1,MAGICACADEMY,DP,ON,16,1,D5,Kitty,0.1666667,54450,,700,,1859,,1,D5,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:16:58.1139116Z,1,MAGICACADEMY,DP,OFF,16,1,D5,Kitty,0.1666667,54450,55150,700,700,1859,2559,1,D5,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:16:59.2005888Z,1,MAGICACADEMY,DP,ON,17,2,D3,SheepCloud,0.1666667,56290,,700,,3699,,1,D3,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:16:59.9403882Z,1,MAGICACADEMY,DP,OFF,17,2,D3,SheepCloud,0.1666667,56290,56990,700,700,3699,4399,1,D3,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:17:00.9510216Z,1,MAGICACADEMY,DP,ON,18,3,D6,LilBird,0.1666667,58041,,700,,5450,,1,D6,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:17:01.6634141Z,1,MAGICACADEMY,DP,OFF,18,3,D6,LilBird,0.1666667,58041,58741,700,700,5450,6150,1,D6,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:17:02.7090125Z,1,MAGICACADEMY,DP,ON,19,4,D4,Tealv2,0.1666667,59799,,700,,7208,,1,D4,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:17:03.4422913Z,1,MAGICACADEMY,DP,OFF,19,4,D4,Tealv2,0.1666667,59799,60499,700,700,7208,7908,1,D4,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:17:04.1907156Z,1,MAGICACADEMY,DP,ON,20,5,D2,BarnOwl,0.1666667,61279,,700,,8688,,1,D2,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:17:04.9388375Z,1,MAGICACADEMY,DP,OFF,20,5,D2,BarnOwl,0.1666667,61279,61979,700,700,8688,9388,1,D2,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:17:05.2717330Z,1,MAGICACADEMY,DP,ON,21,6,D3,SheepCloud,0.1666667,62361,,700,,9770,,1,D3,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:17:05.9994657Z,1,MAGICACADEMY,DP,OFF,21,6,D3,SheepCloud,0.1666667,62361,63061,700,700,9770,10470,1,D3,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:17:07.0054649Z,1,MAGICACADEMY,DP,ON,22,7,D4,Tealv2,0.1666667,64095,,700,,11504,,1,D4,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:17:07.7126073Z,1,MAGICACADEMY,DP,OFF,22,7,D4,Tealv2,0.1666667,64095,64795,700,700,11504,12204,1,D4,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:17:08.7682344Z,1,MAGICACADEMY,DP,ON,23,8,D5,Kitty,0.1666667,65858,,700,,13267,,1,D5,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:17:09.4739355Z,1,MAGICACADEMY,DP,OFF,23,8,D5,Kitty,0.1666667,65858,66558,700,700,13267,13967,1,D5,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:17:10.1765946Z,1,MAGICACADEMY,DP,ON,24,9,D6,LilBird,0.1666667,67266,,700,,14675,,1,D6,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:17:10.8930400Z,1,MAGICACADEMY,DP,OFF,24,9,D6,LilBird,0.1666667,67266,67966,700,700,14675,15375,1,D6,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:17:11.3746103Z,1,MAGICACADEMY,DP,ON,25,10,D2,BarnOwl,0.1666667,68464,,700,,15873,,1,D2,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_121609,S_20260922_121604,2026-09-22T10:17:12.0796989Z,1,MAGICACADEMY,DP,OFF,25,10,D2,BarnOwl,0.1666667,68464,69164,700,700,15873,16573,1,D2,1631398024,829178431,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
