participant_id,session_id,client_utc,attempt,island_id,phase,event_type,trial_index,phase_trial_index,distractor_id,distractor_name,weight_target,onset_ms,offset_ms,planned_duration_ms,actual_duration_ms,dp_elapsed_onset_ms,dp_elapsed_offset_ms,active_count_at_onset,active_set_at_onset,distractor_base_seed,distractor_combined_seed,distractor_mode,dp_budget_seconds,min_on_seconds,max_on_seconds,on_step_seconds,single_presentations_per_distractor,no_adjacent_episode_overlap
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:36.3750412Z,1,MAGICACADEMY,DP,ON,15,0,D1,FlyGame,0.1666667,58614,,700,,117,,1,D1,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:37.1011855Z,1,MAGICACADEMY,DP,OFF,15,0,D1,FlyGame,0.1666667,58614,59314,700,700,117,817,1,D1,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:38.1030433Z,1,MAGICACADEMY,DP,ON,16,1,D6,LilBird,0.1666667,60346,,700,,1849,,1,D6,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:38.8260944Z,1,MAGICACADEMY,DP,OFF,16,1,D6,LilBird,0.1666667,60346,61046,700,700,1849,2549,1,D6,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:39.2849060Z,1,MAGICACADEMY,DP,ON,17,2,D5,Kitty,0.1666667,61529,,700,,3032,,1,D5,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:40.0046765Z,1,MAGICACADEMY,DP,OFF,17,2,D5,Kitty,0.1666667,61529,62229,700,700,3032,3732,1,D5,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:40.9505289Z,1,MAGICACADEMY,DP,ON,18,3,D2,BarnOwl,0.1666667,63193,,700,,4696,,1,D2,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:41.6738366Z,1,MAGICACADEMY,DP,OFF,18,3,D2,BarnOwl,0.1666667,63193,63893,700,700,4696,5396,1,D2,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:42.3992231Z,1,MAGICACADEMY,DP,ON,19,4,D3,SheepCloud,0.1666667,64643,,700,,6146,,1,D3,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:43.1245042Z,1,MAGICACADEMY,DP,OFF,19,4,D3,SheepCloud,0.1666667,64643,65343,700,700,6146,6846,1,D3,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:43.8715929Z,1,MAGICACADEMY,DP,ON,20,5,D4,Tealv2,0.1666667,66114,,700,,7617,,1,D4,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:44.5865574Z,1,MAGICACADEMY,DP,OFF,20,5,D4,Tealv2,0.1666667,66114,66814,700,700,7617,8317,1,D4,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:45.8367216Z,1,MAGICACADEMY,DP,ON,21,6,D1,FlyGame,0.1666667,68080,,700,,9583,,1,D1,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:46.5448007Z,1,MAGICACADEMY,DP,OFF,21,6,D1,FlyGame,0.1666667,68080,68780,700,700,9583,10283,1,D1,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:46.9075659Z,1,MAGICACADEMY,DP,ON,22,7,D4,Tealv2,0.1666667,69150,,700,,10653,,1,D4,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:47.6171017Z,1,MAGICACADEMY,DP,OFF,22,7,D4,Tealv2,0.1666667,69150,69850,700,700,10653,11353,1,D4,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:48.3120978Z,1,MAGICACADEMY,DP,ON,23,8,D3,SheepCloud,0.1666667,70556,,700,,12059,,1,D3,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:49.0280406Z,1,MAGICACADEMY,DP,OFF,23,8,D3,SheepCloud,0.1666667,70556,71256,700,700,12059,12759,1,D3,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:50.2225653Z,1,MAGICACADEMY,DP,ON,24,9,D2,BarnOwl,0.1666667,72464,,700,,13967,,1,D2,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:50.9406578Z,1,MAGICACADEMY,DP,OFF,24,9,D2,BarnOwl,0.1666667,72464,73164,700,700,13967,14667,1,D2,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:51.9861626Z,1,MAGICACADEMY,DP,ON,25,10,D6,LilBird,0.1666667,74230,,700,,15733,,1,D6,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:52.6943834Z,1,MAGICACADEMY,DP,OFF,25,10,D6,LilBird,0.1666667,74230,74930,700,700,15733,16433,1,D6,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:53.7044036Z,1,MAGICACADEMY,DP,ON,26,11,D5,Kitty,0.1666667,75947,,700,,17450,,1,D5,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:54.4087327Z,1,MAGICACADEMY,DP,OFF,26,11,D5,Kitty,0.1666667,75947,76647,700,700,17450,18150,1,D5,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:54.8879187Z,1,MAGICACADEMY,DP,ON,27,12,D6,LilBird,0.1666667,77131,,700,,18634,,1,D6,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:55.5964058Z,1,MAGICACADEMY,DP,OFF,27,12,D6,LilBird,0.1666667,77131,77831,700,700,18634,19334,1,D6,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:56.5953447Z,1,MAGICACADEMY,DP,ON,28,13,D5,Kitty,0.1666667,78839,,700,,20342,,1,D5,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:57.3084194Z,1,MAGICACADEMY,DP,OFF,28,13,D5,Kitty,0.1666667,78839,79539,700,700,20342,21042,1,D5,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:58.1027269Z,1,MAGICACADEMY,DP,ON,29,14,D2,BarnOwl,0.1666667,80346,,700,,21849,,1,D2,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_113045,S_20260922_113040,2026-09-22T09:31:58.8065765Z,1,MAGICACADEMY,DP,OFF,29,14,D2,BarnOwl,0.1666667,80346,81046,700,700,21849,22549,1,D2,-2087615426,270043253,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
