participant_id,session_id,island_id,phase,npc,required_state_key,on_enter_event_name,conversation_id,options_shown_ms,choice_time_ms,reaction_time_ms,selected_option_index,selected_option_text,options_presented_text,selection_changed_count,options_count,was_input_leak_suspected,conversation_step
P_20260506_161232,S_20260506_161120,POISON,Narrative,Koala_POISON,Mushroom,,C_20260506_161216675,275210,284834,9624,1,I still double-checked every single one.,Three mushrooms. Simple enough.|I still double-checked every single one.|I grabbed the wrong bottle once. Just once.,0,3,False,2
