participant_id,session_id,client_utc,attempt,island_id,phase,event_type,trial_index,phase_trial_index,distractor_id,distractor_name,weight_target,onset_ms,offset_ms,planned_duration_ms,actual_duration_ms,dp_elapsed_onset_ms,dp_elapsed_offset_ms,active_count_at_onset,active_set_at_onset,distractor_base_seed,distractor_combined_seed,distractor_mode,dp_budget_seconds,min_on_seconds,max_on_seconds,on_step_seconds,single_presentations_per_distractor,no_adjacent_episode_overlap
P_20260922_120955,S_20260922_120950,2026-09-22T10:10:44.2218721Z,1,MAGICACADEMY,DP,ON,15,0,D2,BarnOwl,0.1666667,54610,,700,,117,,1,D2,-839698462,1222370073,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_120955,S_20260922_120950,2026-09-22T10:10:44.9551994Z,1,MAGICACADEMY,DP,OFF,15,0,D2,BarnOwl,0.1666667,54610,55310,700,700,117,817,1,D2,-839698462,1222370073,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_120955,S_20260922_120950,2026-09-22T10:10:45.8617480Z,1,MAGICACADEMY,DP,ON,16,1,D6,LilBird,0.1666667,56255,,700,,1762,,1,D6,-839698462,1222370073,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_120955,S_20260922_120950,2026-09-22T10:10:46.5890106Z,1,MAGICACADEMY,DP,OFF,16,1,D6,LilBird,0.1666667,56255,56955,700,700,1762,2462,1,D6,-839698462,1222370073,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_120955,S_20260922_120950,2026-09-22T10:10:47.0578651Z,1,MAGICACADEMY,DP,ON,17,2,D5,Kitty,0.1666667,57451,,700,,2958,,1,D5,-839698462,1222370073,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_120955,S_20260922_120950,2026-09-22T10:10:47.7760279Z,1,MAGICACADEMY,DP,OFF,17,2,D5,Kitty,0.1666667,57451,58151,700,700,2958,3658,1,D5,-839698462,1222370073,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_120955,S_20260922_120950,2026-09-22T10:10:48.2588305Z,1,MAGICACADEMY,DP,ON,18,3,D4,Tealv2,0.1666667,58652,,700,,4159,,1,D4,-839698462,1222370073,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_120955,S_20260922_120950,2026-09-22T10:10:48.9796375Z,1,MAGICACADEMY,DP,OFF,18,3,D4,Tealv2,0.1666667,58652,59352,700,700,4159,4859,1,D4,-839698462,1222370073,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_120955,S_20260922_120950,2026-09-22T10:10:49.9781797Z,1,MAGICACADEMY,DP,ON,19,4,D1,FlyGame,0.1666667,60371,,700,,5878,,1,D1,-839698462,1222370073,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_120955,S_20260922_120950,2026-09-22T10:10:50.6948072Z,1,MAGICACADEMY,DP,OFF,19,4,D1,FlyGame,0.1666667,60371,61071,700,700,5878,6578,1,D1,-839698462,1222370073,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
