participant_id,session_id,client_utc,attempt,island_id,phase,event_type,trial_index,phase_trial_index,distractor_id,distractor_name,weight_target,onset_ms,offset_ms,planned_duration_ms,actual_duration_ms,dp_elapsed_onset_ms,dp_elapsed_offset_ms,active_count_at_onset,active_set_at_onset,distractor_base_seed,distractor_combined_seed,distractor_mode,dp_budget_seconds,min_on_seconds,max_on_seconds,on_step_seconds,single_presentations_per_distractor,no_adjacent_episode_overlap
P_20260922_215321,S_20260922_215313,2026-09-22T19:54:42.5840693Z,1,MAGICACADEMY,DP,ON,15,0,D2,BarnOwl,0.1666667,107130,,700,,121,,1,D2,247237387,2090668034,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_215321,S_20260922_215313,2026-09-22T19:54:43.3329765Z,1,MAGICACADEMY,DP,OFF,15,0,D2,BarnOwl,0.1666667,107130,107830,700,700,121,821,1,D2,247237387,2090668034,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_215321,S_20260922_215313,2026-09-22T19:54:43.9588011Z,1,MAGICACADEMY,DP,ON,16,1,D1,FlyGame,0.1666667,108510,,700,,1501,,1,D1,247237387,2090668034,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_215321,S_20260922_215313,2026-09-22T19:54:44.6825828Z,1,MAGICACADEMY,DP,OFF,16,1,D1,FlyGame,0.1666667,108510,109210,700,700,1501,2201,1,D1,247237387,2090668034,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_215321,S_20260922_215313,2026-09-22T19:54:45.7787281Z,1,MAGICACADEMY,DP,ON,17,2,D5,Kitty,0.1666667,110330,,700,,3321,,1,D5,247237387,2090668034,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_215321,S_20260922_215313,2026-09-22T19:54:46.5051366Z,1,MAGICACADEMY,DP,OFF,17,2,D5,Kitty,0.1666667,110330,111030,700,700,3321,4021,1,D5,247237387,2090668034,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_215321,S_20260922_215313,2026-09-22T19:54:47.5272194Z,1,MAGICACADEMY,DP,ON,18,3,D3,SheepCloud,0.1666667,112079,,700,,5070,,1,D3,247237387,2090668034,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_215321,S_20260922_215313,2026-09-22T19:54:48.2771801Z,1,MAGICACADEMY,DP,OFF,18,3,D3,SheepCloud,0.1666667,112079,112779,700,700,5070,5770,1,D3,247237387,2090668034,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_215321,S_20260922_215313,2026-09-22T19:54:49.5282057Z,1,MAGICACADEMY,DP,ON,19,4,D4,Tealv2,0.1666667,114080,,700,,7071,,1,D4,247237387,2090668034,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_215321,S_20260922_215313,2026-09-22T19:54:50.2565790Z,1,MAGICACADEMY,DP,OFF,19,4,D4,Tealv2,0.1666667,114080,114780,700,700,7071,7771,1,D4,247237387,2090668034,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
