participant_id,session_id,client_utc,attempt,island_id,phase,event_type,trial_index,phase_trial_index,distractor_id,distractor_name,weight_target,onset_ms,offset_ms,planned_duration_ms,actual_duration_ms,dp_elapsed_onset_ms,dp_elapsed_offset_ms,active_count_at_onset,active_set_at_onset,distractor_base_seed,distractor_combined_seed,distractor_mode,dp_budget_seconds,min_on_seconds,max_on_seconds,on_step_seconds,single_presentations_per_distractor,no_adjacent_episode_overlap
P_20260923_155516,S_20260923_155511,2026-09-23T13:57:33.3719569Z,2,MAGICACADEMY,DP,ON,15,0,D3,SheepCloud,0.1666667,80866,,700,,111,,1,D3,-2118535664,620465607,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_155516,S_20260923_155511,2026-09-23T13:57:34.0887379Z,2,MAGICACADEMY,DP,OFF,15,0,D3,SheepCloud,0.1666667,80866,81566,700,700,111,811,1,D3,-2118535664,620465607,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_155516,S_20260923_155511,2026-09-23T13:57:34.5535507Z,2,MAGICACADEMY,DP,ON,16,1,D4,Tealv2,0.1666667,82050,,700,,1295,,1,D4,-2118535664,620465607,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_155516,S_20260923_155511,2026-09-23T13:57:35.2614868Z,2,MAGICACADEMY,DP,OFF,16,1,D4,Tealv2,0.1666667,82050,82750,700,700,1295,1995,1,D4,-2118535664,620465607,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_155516,S_20260923_155511,2026-09-23T13:57:35.7224850Z,2,MAGICACADEMY,DP,ON,17,2,D5,Kitty,0.1666667,83219,,700,,2464,,1,D5,-2118535664,620465607,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_155516,S_20260923_155511,2026-09-23T13:57:36.4340680Z,2,MAGICACADEMY,DP,OFF,17,2,D5,Kitty,0.1666667,83219,83919,700,700,2464,3164,1,D5,-2118535664,620465607,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_155516,S_20260923_155511,2026-09-23T13:57:37.4777906Z,2,MAGICACADEMY,DP,ON,18,3,D2,BarnOwl,0.1666667,84973,,700,,4218,,1,D2,-2118535664,620465607,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_155516,S_20260923_155511,2026-09-23T13:57:38.2032239Z,2,MAGICACADEMY,DP,OFF,18,3,D2,BarnOwl,0.1666667,84973,85673,700,700,4218,4918,1,D2,-2118535664,620465607,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_155516,S_20260923_155511,2026-09-23T13:57:39.1573330Z,2,MAGICACADEMY,DP,ON,19,4,D6,LilBird,0.1666667,86654,,700,,5899,,1,D6,-2118535664,620465607,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_155516,S_20260923_155511,2026-09-23T13:57:39.8813311Z,2,MAGICACADEMY,DP,OFF,19,4,D6,LilBird,0.1666667,86654,87354,700,700,5899,6599,1,D6,-2118535664,620465607,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_155516,S_20260923_155511,2026-09-23T13:57:41.0927969Z,2,MAGICACADEMY,DP,ON,20,5,D1,FlyGame,0.1666667,88589,,700,,7834,,1,D1,-2118535664,620465607,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_155516,S_20260923_155511,2026-09-23T13:57:41.8075726Z,2,MAGICACADEMY,DP,OFF,20,5,D1,FlyGame,0.1666667,88589,89289,700,700,7834,8534,1,D1,-2118535664,620465607,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_155516,S_20260923_155511,2026-09-23T13:57:42.1445819Z,2,MAGICACADEMY,DP,ON,21,6,D5,Kitty,0.1666667,89641,,700,,8886,,1,D5,-2118535664,620465607,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
