participant_id,session_id,client_utc,attempt,island_id,phase,event_type,trial_index,phase_trial_index,distractor_id,distractor_name,weight_target,onset_ms,offset_ms,planned_duration_ms,actual_duration_ms,dp_elapsed_onset_ms,dp_elapsed_offset_ms,active_count_at_onset,active_set_at_onset,distractor_base_seed,distractor_combined_seed,distractor_mode,dp_budget_seconds,min_on_seconds,max_on_seconds,on_step_seconds,single_presentations_per_distractor,no_adjacent_episode_overlap
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:09.1513338Z,1,CARDS,DP,ON,,,D5,Hatter,0.1666667,189783,,3500,,8,,1,D5,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:12.6978614Z,1,CARDS,DP,OFF,,,D5,Hatter,0.1666667,189783,193283,3500,3500,8,3508,1,D5,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:12.6998797Z,1,CARDS,DP,ON,43,1,D4,Frog,0.1666667,193334,,3500,,3559,,1,D4,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:16.2379620Z,1,CARDS,DP,OFF,43,1,D4,Frog,0.1666667,193334,196834,3500,3500,3559,7059,1,D4,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:16.2394968Z,1,CARDS,DP,ON,46,4,D2,Ballon,0.1666667,196874,,3500,,7099,,1,D2,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:19.9675582Z,1,CARDS,DP,OFF,46,4,D2,Ballon,0.1666667,196874,200374,3500,3500,7099,10599,1,D2,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:19.9695587Z,1,CARDS,DP,ON,48,6,D1,Phoenix,0.1666667,200604,,3500,,10829,,1,D1,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:23.5014578Z,1,CARDS,DP,OFF,48,6,D1,Phoenix,0.1666667,200604,204104,3500,3500,10829,14329,1,D1,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:23.5025587Z,1,CARDS,DP,ON,50,8,D5,Hatter,0.1666667,204137,,3500,,14362,,1,D5,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:27.0536118Z,1,CARDS,DP,OFF,50,8,D5,Hatter,0.1666667,204137,207637,3500,3500,14362,17862,1,D5,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:27.0546160Z,1,CARDS,DP,ON,53,11,D1,Phoenix,0.1666667,207689,,3500,,17914,,1,D1,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:30.5578474Z,1,CARDS,DP,OFF,53,11,D1,Phoenix,0.1666667,207689,211189,3500,3500,17914,21414,1,D1,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:30.5598551Z,1,CARDS,DP,ON,55,13,D6,Horse,0.1666667,211193,,3500,,21418,,1,D6,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:34.0997095Z,1,CARDS,DP,OFF,55,13,D6,Horse,0.1666667,211193,214693,3500,3500,21418,24918,1,D6,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:34.1014815Z,1,CARDS,DP,ON,57,15,D2,Ballon,0.1666667,214736,,3500,,24961,,1,D2,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:37.6190401Z,1,CARDS,DP,OFF,57,15,D2,Ballon,0.1666667,214736,218236,3500,3500,24961,28461,1,D2,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:37.6210655Z,1,CARDS,DP,ON,60,18,D6,Horse,0.1666667,218255,,3500,,28480,,1,D6,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:41.1399090Z,1,CARDS,DP,OFF,60,18,D6,Horse,0.1666667,218255,221755,3500,3500,28480,31980,1,D6,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:41.1414193Z,1,CARDS,DP,ON,62,20,D5,Hatter,0.1666667,221776,,3500,,32001,,1,D5,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:44.6587192Z,1,CARDS,DP,OFF,62,20,D5,Hatter,0.1666667,221776,225276,3500,3500,32001,35501,1,D5,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:44.6602540Z,1,CARDS,DP,ON,64,22,D2,Ballon,0.1666667,225294,,3500,,35519,,1,D2,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:48.1759841Z,1,CARDS,DP,OFF,64,22,D2,Ballon,0.1666667,225294,228794,3500,3500,35519,39019,1,D2,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:48.1780031Z,1,CARDS,DP,ON,66,24,D3,Bird,0.1666667,228812,,3500,,39037,,1,D3,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:51.7211364Z,1,CARDS,DP,OFF,66,24,D3,Bird,0.1666667,228812,232312,3500,3500,39037,42537,1,D3,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:51.7241516Z,1,CARDS,DP,ON,69,27,D4,Frog,0.1666667,232358,,3500,,42583,,1,D4,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:55.2469694Z,1,CARDS,DP,OFF,69,27,D4,Frog,0.1666667,232358,235858,3500,3500,42583,46083,1,D4,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
P_20260728_213402,S_20260728_213357,2026-07-28T19:43:55.2485358Z,1,CARDS,DP,ON,71,29,D3,Bird,0.1666667,235883,,3500,,46108,,1,D3,1657280835,-926180444,ConditionCatalog,63,3.5,8.5,0.5,3,true
