participant_id,session_id,island_id,phase,npc,required_state_key,on_enter_event_name,conversation_id,options_shown_ms,choice_time_ms,reaction_time_ms,selected_option_index,selected_option_text,options_presented_text,selection_changed_count,options_count,was_input_leak_suspected,conversation_step
P_20260506_230250,S_20260506_230008,SKULL,Narrative,Koala_SKULL,SQ8,,C_20260506_230123647,622051,623479,1428,2,My attention drifts sometimes,I stay locked in the whole time|I stay mostly on track|My attention drifts sometimes|I lose focus pretty often|Really hard to keep my attention on it,0,5,False,6
