participant_id,session_id,client_utc,attempt,island_id,phase,event_type,trial_index,phase_trial_index,distractor_id,distractor_name,weight_target,onset_ms,offset_ms,planned_duration_ms,actual_duration_ms,dp_elapsed_onset_ms,dp_elapsed_offset_ms,active_count_at_onset,active_set_at_onset,distractor_base_seed,distractor_combined_seed,distractor_mode,dp_budget_seconds,min_on_seconds,max_on_seconds,on_step_seconds,single_presentations_per_distractor,no_adjacent_episode_overlap
P_20260923_115401,S_20260923_115350,2026-09-23T09:57:51.1281967Z,2,MAGICACADEMY,DP,ON,15,0,D5,Kitty,0.1666667,74483,,700,,124,,1,D5,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:57:51.8668021Z,2,MAGICACADEMY,DP,OFF,15,0,D5,Kitty,0.1666667,74483,75183,700,700,124,824,1,D5,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:57:53.0763168Z,2,MAGICACADEMY,DP,ON,16,1,D2,BarnOwl,0.1666667,76437,,700,,2078,,1,D2,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:57:53.8059962Z,2,MAGICACADEMY,DP,OFF,16,1,D2,BarnOwl,0.1666667,76437,77137,700,700,2078,2778,1,D2,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:57:54.8813863Z,2,MAGICACADEMY,DP,ON,17,2,D6,LilBird,0.1666667,78243,,700,,3884,,1,D6,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:57:55.6005351Z,2,MAGICACADEMY,DP,OFF,17,2,D6,LilBird,0.1666667,78243,78943,700,700,3884,4584,1,D6,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:57:56.0514000Z,2,MAGICACADEMY,DP,ON,18,3,D3,SheepCloud,0.1666667,79413,,700,,5054,,1,D3,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:57:56.7841047Z,2,MAGICACADEMY,DP,OFF,18,3,D3,SheepCloud,0.1666667,79413,80113,700,700,5054,5754,1,D3,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:57:57.5989013Z,2,MAGICACADEMY,DP,ON,19,4,D4,Tealv2,0.1666667,80961,,700,,6602,,1,D4,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:57:58.3447309Z,2,MAGICACADEMY,DP,OFF,19,4,D4,Tealv2,0.1666667,80961,81661,700,700,6602,7302,1,D4,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:57:59.3954717Z,2,MAGICACADEMY,DP,ON,20,5,D1,FlyGame,0.1666667,82758,,700,,8399,,1,D1,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:58:00.1229865Z,2,MAGICACADEMY,DP,OFF,20,5,D1,FlyGame,0.1666667,82758,83458,700,700,8399,9099,1,D1,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:58:00.6846061Z,2,MAGICACADEMY,DP,ON,21,6,D4,Tealv2,0.1666667,84046,,700,,9687,,1,D4,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:58:01.4101330Z,2,MAGICACADEMY,DP,OFF,21,6,D4,Tealv2,0.1666667,84046,84746,700,700,9687,10387,1,D4,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:58:02.0911752Z,2,MAGICACADEMY,DP,ON,22,7,D1,FlyGame,0.1666667,85453,,700,,11094,,1,D1,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:58:02.7996335Z,2,MAGICACADEMY,DP,OFF,22,7,D1,FlyGame,0.1666667,85453,86153,700,700,11094,11794,1,D1,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:58:03.2841588Z,2,MAGICACADEMY,DP,ON,23,8,D3,SheepCloud,0.1666667,86646,,700,,12287,,1,D3,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:58:04.0168127Z,2,MAGICACADEMY,DP,OFF,23,8,D3,SheepCloud,0.1666667,86646,87346,700,700,12287,12987,1,D3,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:58:05.0192533Z,2,MAGICACADEMY,DP,ON,24,9,D2,BarnOwl,0.1666667,88381,,700,,14022,,1,D2,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:58:05.7245352Z,2,MAGICACADEMY,DP,OFF,24,9,D2,BarnOwl,0.1666667,88381,89081,700,700,14022,14722,1,D2,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:58:06.4748056Z,2,MAGICACADEMY,DP,ON,25,10,D6,LilBird,0.1666667,89837,,700,,15478,,1,D6,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:58:07.1898371Z,2,MAGICACADEMY,DP,OFF,25,10,D6,LilBird,0.1666667,89837,90537,700,700,15478,16178,1,D6,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260923_115401,S_20260923_115350,2026-09-23T09:58:08.1227573Z,2,MAGICACADEMY,DP,ON,26,11,D5,Kitty,0.1666667,91485,,700,,17126,,1,D5,-1246177471,1438066360,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
