participant_id,session_id,client_utc,attempt,trial_index,phase,phase_trial_index,island_id,island_name,stimulus_type,stimulus_name,stimulus_duration_ms,stimulus_onset_ms,stimulus_offset_ms,stimulus_actual_duration_ms,response_made,reaction_time_ms,reaction_time_ms_non_target,correct,outcome,attentiveness,timeliness,hyperreactiveness,impulsiveness,hyperreactive_count,inter_stimulus_interval_ms,isi_base_index,isi_study_seed,trial_plan_seed,isi_permutation_seed
P_20260922_114934,S_20260922_114929,2026-09-22T09:50:07.7161546Z,1,0,NDP,0,MAGICACADEMY,Magic Academy,non_target,NonTarget4,200,37350,37559,209,False,,,True,correct_reject,False,False,False,False,0,1593,8,1297045583,-1338475572,-227783757
P_20260922_114934,S_20260922_114929,2026-09-22T09:50:09.2235854Z,1,1,NDP,1,MAGICACADEMY,Magic Academy,target,Target,200,39191,39400,209,True,370.3908,,True,hit,True,False,False,False,0,1295,13,1297045583,-1338475572,-227783757
P_20260922_114934,S_20260922_114929,2026-09-22T09:50:10.7346601Z,1,2,NDP,2,MAGICACADEMY,Magic Academy,non_target,NonTarget4,200,40698,40909,211,False,,,True,correct_reject,False,False,False,False,0,1247,6,1297045583,-1338475572,-227783757
P_20260922_114934,S_20260922_114929,2026-09-22T09:50:12.4334459Z,1,3,NDP,3,MAGICACADEMY,Magic Academy,non_target,NonTarget5,200,42163,42364,201,False,,,True,correct_reject,False,False,False,False,0,1510,5,1297045583,-1338475572,-227783757
P_20260922_114934,S_20260922_114929,2026-09-22T09:50:13.8450834Z,1,4,NDP,4,MAGICACADEMY,Magic Academy,target,Target,200,43876,44093,217,False,,,False,miss,False,False,False,False,0,1187,2,1297045583,-1338475572,-227783757
P_20260922_114934,S_20260922_114929,2026-09-22T09:50:15.6221279Z,1,5,NDP,5,MAGICACADEMY,Magic Academy,target,Target,200,45286,45489,203,False,,,False,miss,False,False,False,False,0,1556,4,1297045583,-1338475572,-227783757
P_20260922_114934,S_20260922_114929,2026-09-22T09:50:17.3541585Z,1,6,NDP,6,MAGICACADEMY,Magic Academy,non_target,NonTarget1,200,47051,47270,219,False,,,True,correct_reject,False,False,False,False,0,1532,1,1297045583,-1338475572,-227783757
P_20260922_114934,S_20260922_114929,2026-09-22T09:50:18.5818721Z,1,7,NDP,7,MAGICACADEMY,Magic Academy,target,Target,200,48806,49017,211,False,,,False,miss,False,False,False,False,0,972,11,1297045583,-1338475572,-227783757
P_20260922_114934,S_20260922_114929,2026-09-22T09:50:20.4870992Z,1,8,NDP,8,MAGICACADEMY,Magic Academy,non_target,NonTarget3,200,50011,50211,200,False,,,True,correct_reject,False,False,False,False,0,1697,3,1297045583,-1338475572,-227783757
P_20260922_114934,S_20260922_114929,2026-09-22T09:50:22.4342453Z,1,9,NDP,9,MAGICACADEMY,Magic Academy,target,Target,200,51917,52121,204,False,,,False,miss,False,False,False,False,0,1743,0,1297045583,-1338475572,-227783757
