participant_id,session_id,client_utc,attempt,island_id,phase,event_type,trial_index,phase_trial_index,distractor_id,distractor_name,weight_target,onset_ms,offset_ms,planned_duration_ms,actual_duration_ms,dp_elapsed_onset_ms,dp_elapsed_offset_ms,active_count_at_onset,active_set_at_onset,distractor_base_seed,distractor_combined_seed,distractor_mode,dp_budget_seconds,min_on_seconds,max_on_seconds,on_step_seconds,single_presentations_per_distractor,no_adjacent_episode_overlap
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:19.2683192Z,1,MAGICACADEMY,DP,ON,15,0,D2,BarnOwl,0.1666667,55089,,700,,112,,1,D2,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:20.0007191Z,1,MAGICACADEMY,DP,OFF,15,0,D2,BarnOwl,0.1666667,55089,55789,700,700,112,812,1,D2,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:20.9578518Z,1,MAGICACADEMY,DP,ON,16,1,D3,SheepCloud,0.1666667,56784,,700,,1807,,1,D3,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:21.6685227Z,1,MAGICACADEMY,DP,OFF,16,1,D3,SheepCloud,0.1666667,56784,57484,700,700,1807,2507,1,D3,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:22.7073322Z,1,MAGICACADEMY,DP,ON,17,2,D5,Kitty,0.1666667,58532,,700,,3555,,1,D5,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:23.4520154Z,1,MAGICACADEMY,DP,OFF,17,2,D5,Kitty,0.1666667,58532,59232,700,700,3555,4255,1,D5,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:24.1492962Z,1,MAGICACADEMY,DP,ON,18,3,D6,LilBird,0.1666667,59975,,700,,4998,,1,D6,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:24.8846721Z,1,MAGICACADEMY,DP,OFF,18,3,D6,LilBird,0.1666667,59975,60675,700,700,4998,5698,1,D6,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:25.8949312Z,1,MAGICACADEMY,DP,ON,19,4,D1,FlyGame,0.1666667,61720,,700,,6743,,1,D1,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:26.6209992Z,1,MAGICACADEMY,DP,OFF,19,4,D1,FlyGame,0.1666667,61720,62420,700,700,6743,7443,1,D1,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:27.3548329Z,1,MAGICACADEMY,DP,ON,20,5,D4,Tealv2,0.1666667,63181,,700,,8204,,1,D4,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:28.0771919Z,1,MAGICACADEMY,DP,OFF,20,5,D4,Tealv2,0.1666667,63181,63881,700,700,8204,8904,1,D4,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:29.3183132Z,1,MAGICACADEMY,DP,ON,21,6,D5,Kitty,0.1666667,65144,,700,,10167,,1,D5,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:30.0329400Z,1,MAGICACADEMY,DP,OFF,21,6,D5,Kitty,0.1666667,65144,65844,700,700,10167,10867,1,D5,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:31.1100239Z,1,MAGICACADEMY,DP,ON,22,7,D1,FlyGame,0.1666667,66936,,700,,11959,,1,D1,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:31.8214589Z,1,MAGICACADEMY,DP,OFF,22,7,D1,FlyGame,0.1666667,66936,67636,700,700,11959,12659,1,D1,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:32.6353718Z,1,MAGICACADEMY,DP,ON,23,8,D6,LilBird,0.1666667,68461,,700,,13484,,1,D6,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:33.3397968Z,1,MAGICACADEMY,DP,OFF,23,8,D6,LilBird,0.1666667,68461,69161,700,700,13484,14184,1,D6,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:34.0623696Z,1,MAGICACADEMY,DP,ON,24,9,D2,BarnOwl,0.1666667,69887,,700,,14910,,1,D2,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:34.7770819Z,1,MAGICACADEMY,DP,OFF,24,9,D2,BarnOwl,0.1666667,69887,70587,700,700,14910,15610,1,D2,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:35.2409515Z,1,MAGICACADEMY,DP,ON,25,10,D3,SheepCloud,0.1666667,71066,,700,,16089,,1,D3,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:35.9576976Z,1,MAGICACADEMY,DP,OFF,25,10,D3,SheepCloud,0.1666667,71066,71766,700,700,16089,16789,1,D3,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:36.4564980Z,1,MAGICACADEMY,DP,ON,26,11,D4,Tealv2,0.1666667,72281,,700,,17304,,1,D4,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:37.1677469Z,1,MAGICACADEMY,DP,OFF,26,11,D4,Tealv2,0.1666667,72281,72981,700,700,17304,18004,1,D4,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:37.5233364Z,1,MAGICACADEMY,DP,ON,27,12,D2,BarnOwl,0.1666667,73348,,700,,18371,,1,D2,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:38.2402713Z,1,MAGICACADEMY,DP,OFF,27,12,D2,BarnOwl,0.1666667,73348,74048,700,700,18371,19071,1,D2,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:39.4385062Z,1,MAGICACADEMY,DP,ON,28,13,D6,LilBird,0.1666667,75263,,700,,20286,,1,D6,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:40.1499043Z,1,MAGICACADEMY,DP,OFF,28,13,D6,LilBird,0.1666667,75263,75963,700,700,20286,20986,1,D6,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:41.0850746Z,1,MAGICACADEMY,DP,ON,29,14,D4,Tealv2,0.1666667,76910,,700,,21933,,1,D4,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
P_20260922_112830,S_20260922_112825,2026-09-22T09:29:41.7891755Z,1,MAGICACADEMY,DP,OFF,29,14,D4,Tealv2,0.1666667,76910,77610,700,700,21933,22633,1,D4,-1884273769,-1887119986,TrialLockedSOA100_700ms,23,3.5,8.5,0.5,3,true
